"","GEOID","year","AGE_CATEGORY","fatality_count","AGE0_4","AGE5_9","AGE10_14","AGE15_17","AGE18_19","rate"
"5596","06099",2022,4,4,36457,39084,44421,25932,15666,0.154249575813667
"5597","06099",2022,5,1,36457,39084,44421,25932,15666,0.0638325035107877
"5598","06101",2022,4,1,5090,7334,6937,4616,3220,0.216637781629116
"5599","06101",2022,5,1,5090,7334,6937,4616,3220,0.31055900621118
"5600","06103",2022,4,3,3767,4990,4102,2544,1353,1.17924528301887
"5601","06107",2022,2,1,33704,35591,46128,25867,14331,0.028096990812284
"5602","06107",2022,3,1,33704,35591,46128,25867,14331,0.0216788067984738
"5603","06107",2022,4,1,33704,35591,46128,25867,14331,0.0386592956276337
"5604","06107",2022,5,5,33704,35591,46128,25867,14331,0.348894006000977
"5605","06111",2022,5,1,43018,49961,52652,34295,20916,0.0478102887741442
"5606","06113",2022,5,1,9949,11548,13122,8923,13595,0.0735564545788893
"5607","06115",2022,5,1,5767,7186,6521,3148,2641,0.378644452858766
"5608","08001",2022,4,4,32638,32296,40951,23613,13905,0.169398212848854
"5609","08001",2022,5,6,32638,32296,40951,23613,13905,0.431499460625674
"5610","08005",2022,2,1,36876,40484,41159,26444,14390,0.0247011164904654
"5611","08005",2022,3,1,36876,40484,41159,26444,14390,0.0242960227410773
"5612","08005",2022,4,4,36876,40484,41159,26444,14390,0.151263046437755
"5613","08005",2022,5,1,36876,40484,41159,26444,14390,0.0694927032661571
"5614","08013",2022,4,1,12548,14755,17705,11870,15368,0.08424599831508
"5615","08013",2022,5,1,12548,14755,17705,11870,15368,0.0650702758979698
"5616","08031",2022,1,2,38423,33041,35953,20440,13984,0.0520521562605731
"5617","08031",2022,4,2,38423,33041,35953,20440,13984,0.0978473581213307
"5618","08031",2022,5,3,38423,33041,35953,20440,13984,0.214530892448513
"5619","08035",2022,2,1,19896,21858,27770,17396,8941,0.0457498398755604
"5620","08035",2022,4,3,19896,21858,27770,17396,8941,0.172453437571856
"5621","08035",2022,5,2,19896,21858,27770,17396,8941,0.223688625433397
"5622","08041",2022,3,2,44902,43274,51820,29287,18624,0.0385951370127364
"5623","08041",2022,4,2,44902,43274,51820,29287,18624,0.0682896848431044
"5624","08041",2022,5,3,44902,43274,51820,29287,18624,0.161082474226804
"5625","08059",2022,3,1,26564,29406,29368,19859,12041,0.0340506673930809
"5626","08059",2022,5,3,26564,29406,29368,19859,12041,0.249148741798854
"5627","08077",2022,5,1,7713,9234,8700,6194,5028,0.198886237072395
"5628","08101",2022,2,1,8849,9974,11150,6917,4094,0.100260677762182
"5629","08101",2022,3,2,8849,9974,11150,6917,4094,0.179372197309417
"5630","08101",2022,4,3,8849,9974,11150,6917,4094,0.433714037877693
"5631","08101",2022,5,3,8849,9974,11150,6917,4094,0.732779677576942
"5632","08123",2022,1,2,22840,26304,23927,15323,9394,0.0875656742556918
"5633","08123",2022,3,1,22840,26304,23927,15323,9394,0.0417937894428888
"5634","08123",2022,5,3,22840,26304,23927,15323,9394,0.319352778369172
"5635","10001",2022,4,1,11059,13951,10570,7013,4763,0.142592328532725
"5636","10001",2022,5,3,11059,13951,10570,7013,4763,0.629855133319337
"5637","10003",2022,2,2,31328,30704,37286,21731,17018,0.0651380927566441
"5638","10003",2022,3,2,31328,30704,37286,21731,17018,0.0536394357131363
"5639","10003",2022,4,2,31328,30704,37286,21731,17018,0.0920344208734066
"5640","10003",2022,5,2,31328,30704,37286,21731,17018,0.117522623104948
"5641","10005",2022,2,2,11671,12863,12049,8002,4366,0.155484723625904
"5642","10005",2022,3,2,11671,12863,12049,8002,4366,0.165988878745124
"5643","10005",2022,4,4,11671,12863,12049,8002,4366,0.49987503124219
"5644","10005",2022,5,2,11671,12863,12049,8002,4366,0.458085203847916
"5645","11001",2022,3,1,39035,37268,31558,16383,20285,0.0316876861651562
"5646","12001",2022,4,1,12973,14484,14189,8136,17741,0.12291052114061
"5647","12009",2022,3,1,27288,28857,35418,21328,11954,0.0282342311818849
"5648","12009",2022,5,2,27288,28857,35418,21328,11954,0.167308014053873
"5649","12011",2022,1,2,104510,107377,116685,71824,38478,0.0191369246962013
"5650","12011",2022,2,4,104510,107377,116685,71824,38478,0.0372519254588972
"5651","12011",2022,3,3,104510,107377,116685,71824,38478,0.0257102455328448
"5652","12011",2022,4,3,104510,107377,116685,71824,38478,0.0417687680997995
"5653","12011",2022,5,9,104510,107377,116685,71824,38478,0.233899890846718
"5654","12015",2022,3,1,5605,6182,7228,4567,3468,0.138350857775318
"5655","12015",2022,4,1,5605,6182,7228,4567,3468,0.218962119553317
"5656","12015",2022,5,2,5605,6182,7228,4567,3468,0.576701268742791
"5657","12017",2022,5,1,5807,6825,6827,4533,2806,0.356379187455453
"5658","12019",2022,1,1,11690,13263,16329,9857,4955,0.0855431993156544
"5659","12019",2022,3,2,11690,13263,16329,9857,4955,0.122481474676955
"5660","12019",2022,5,3,11690,13263,16329,9857,4955,0.605449041372351
"5661","12021",2022,2,1,15975,19984,16439,12163,6730,0.0500400320256205
"5662","12021",2022,4,1,15975,19984,16439,12163,6730,0.0822165584148648
"5663","12021",2022,5,2,15975,19984,16439,12163,6730,0.297176820208024
"5664","12023",2022,1,2,3991,5836,3350,2373,1932,0.501127536958156
"5665","12031",2022,1,1,63574,61922,63894,36387,23909,0.0157297008210904
"5666","12031",2022,2,2,63574,61922,63894,36387,23909,0.032298698362456
"5667","12031",2022,3,3,63574,61922,63894,36387,23909,0.046952765517889
"5668","12031",2022,4,3,63574,61922,63894,36387,23909,0.0824470277846484
"5669","12031",2022,5,4,63574,61922,63894,36387,23909,0.167301016353674
"5670","12033",2022,3,1,18414,18189,19739,10924,9696,0.050661127716703
"5671","12033",2022,5,3,18414,18189,19739,10924,9696,0.309405940594059
"5672","12035",2022,4,1,4953,6343,5666,3214,1881,0.311138767890479
"5673","12053",2022,1,2,8893,11050,10815,7319,3950,0.224895985606657
"5674","12053",2022,5,1,8893,11050,10815,7319,3950,0.253164556962025
"5675","12055",2022,1,1,3253,5178,5148,3892,1984,0.307408545957578
"5676","12055",2022,4,1,3253,5178,5148,3892,1984,0.25693730729702
"5677","12057",2022,1,2,85268,90242,92901,56938,40921,0.0234554580850964
"5678","12057",2022,3,2,85268,90242,92901,56938,40921,0.021528293559811
"5679","12057",2022,4,4,85268,90242,92901,56938,40921,0.07025185289262
"5680","12057",2022,5,5,85268,90242,92901,56938,40921,0.122186652330099
"5681","12061",2022,5,1,4889,7509,7929,4723,2292,0.43630017452007
"5682","12069",2022,1,2,18914,22304,21689,14381,6481,0.105741778576716
"5683","12069",2022,2,3,18914,22304,21689,14381,6481,0.134505021520803
"5684","12069",2022,3,1,18914,22304,21689,14381,6481,0.0461063211766333
"5685","12069",2022,4,3,18914,22304,21689,14381,6481,0.208608580766289
"5686","12069",2022,5,1,18914,22304,21689,14381,6481,0.154297176361673
"5687","12071",2022,1,1,36122,37908,39535,25265,17347,0.027683959913626
"5688","12071",2022,4,4,36122,37908,39535,25265,17347,0.158321789036216
"5689","12071",2022,5,10,36122,37908,39535,25265,17347,0.576468553640399
"5690","12081",2022,2,1,18423,20379,20894,13750,7449,0.0490701212031994
"5691","12081",2022,4,2,18423,20379,20894,13750,7449,0.145454545454545
"5692","12081",2022,5,1,18423,20379,20894,13750,7449,0.134246207544637
"5693","12083",2022,3,2,17963,17119,24886,13352,6890,0.0803664711082536
"5694","12083",2022,4,3,17963,17119,24886,13352,6890,0.224685440383463
"5695","12083",2022,5,4,17963,17119,24886,13352,6890,0.58055152394775
"5696","12085",2022,5,4,6409,7715,6420,5413,2951,1.35547272111149
"5697","12086",2022,1,2,143322,135181,156914,93545,61067,0.0139545917584181
"5698","12086",2022,2,1,143322,135181,156914,93545,61067,0.00739748929213425
"5699","12086",2022,3,3,143322,135181,156914,93545,61067,0.0191187529474744
"5700","12086",2022,4,2,143322,135181,156914,93545,61067,0.0213800844513336
"5701","12086",2022,5,17,143322,135181,156914,93545,61067,0.278382759919433
"5702","12089",2022,4,2,4772,4466,6129,3165,1465,0.631911532385466
"5703","12091",2022,2,1,13100,14089,13130,7604,4042,0.070977358222727
"5704","12095",2022,3,1,80948,84320,87376,53721,43562,0.0114447903314411
"5705","12095",2022,4,3,80948,84320,87376,53721,43562,0.0558440833193723
"5706","12095",2022,5,10,80948,84320,87376,53721,43562,0.229557871539415
"5707","12097",2022,1,1,24858,25104,32129,18327,10933,0.0402284978678896
"5708","12097",2022,3,2,24858,25104,32129,18327,10933,0.0622490584829904
"5709","12097",2022,4,3,24858,25104,32129,18327,10933,0.163692912096906
"5710","12097",2022,5,2,24858,25104,32129,18327,10933,0.182932406475807
"5711","12099",2022,3,1,73610,77541,79329,51319,31491,0.0126057305651149
"5712","12099",2022,4,7,73610,77541,79329,51319,31491,0.136401722558896
"5713","12099",2022,5,5,73610,77541,79329,51319,31491,0.158775523165349
"5714","12101",2022,1,2,29271,33717,37209,22198,12432,0.068327013084623
"5715","12101",2022,2,1,29271,33717,37209,22198,12432,0.0296586291781594
"5716","12101",2022,4,4,29271,33717,37209,22198,12432,0.18019641409136
"5717","12101",2022,5,4,29271,33717,37209,22198,12432,0.321750321750322
"5718","12103",2022,2,1,36744,40954,41583,27292,14457,0.0244176393026322
"5719","12103",2022,3,2,36744,40954,41583,27292,14457,0.0480965779284804
"5720","12103",2022,4,2,36744,40954,41583,27292,14457,0.0732815477062876
"5721","12103",2022,5,3,36744,40954,41583,27292,14457,0.207511931936086
"5722","12105",2022,1,2,43515,44599,52854,30763,19831,0.0459611628174193
"5723","12105",2022,2,2,43515,44599,52854,30763,19831,0.044844054799435
"5724","12105",2022,4,4,43515,44599,52854,30763,19831,0.130026330331892
"5725","12105",2022,5,5,43515,44599,52854,30763,19831,0.252130502748222
"5726","12107",2022,1,1,4055,3739,5946,1879,1713,0.246609124537608
"5727","12107",2022,3,1,4055,3739,5946,1879,1713,0.168180289270098
"5728","12107",2022,5,2,4055,3739,5946,1879,1713,1.16754232340922
"5729","12109",2022,1,1,13207,19039,20671,12486,6034,0.0757174225789354
"5730","12109",2022,3,1,13207,19039,20671,12486,6034,0.0483769532194862
"5731","12109",2022,5,2,13207,19039,20671,12486,6034,0.331455087835598
"5732","12111",2022,1,1,17561,18049,21414,12972,8999,0.0569443653550481
"5733","12111",2022,3,1,17561,18049,21414,12972,8999,0.0466984215933501
"5734","12111",2022,4,1,17561,18049,21414,12972,8999,0.0770891150169596
"5735","12111",2022,5,1,17561,18049,21414,12972,8999,0.111123458162018
"5736","12113",2022,4,2,10348,12081,12497,7938,3779,0.251952632905014
"5737","12115",2022,1,1,14417,16957,19908,12082,6451,0.0693625580911424
"5738","12115",2022,3,1,14417,16957,19908,12082,6451,0.0502310628892907
"5739","12115",2022,4,2,14417,16957,19908,12082,6451,0.16553550736633
"5740","12117",2022,2,1,23650,25013,30695,18488,10108,0.0399792108103786
"5741","12117",2022,4,2,23650,25013,30695,18488,10108,0.108178277801817
"5742","12117",2022,5,2,23650,25013,30695,18488,10108,0.197863078749505
"5743","12119",2022,3,2,2589,3662,1848,2217,1055,1.08225108225108
"5744","12119",2022,5,2,2589,3662,1848,2217,1055,1.8957345971564
"5745","12127",2022,2,2,25448,29125,27738,18008,13141,0.0686695278969957
"5746","12127",2022,3,3,25448,29125,27738,18008,13141,0.108154877784988
"5747","12127",2022,4,4,25448,29125,27738,18008,13141,0.22212350066637
"5748","12127",2022,5,2,25448,29125,27738,18008,13141,0.152195418917891
"5749","12131",2022,5,2,4603,4885,4314,3326,783,2.55427841634738
"5750","13013",2022,1,1,5882,5736,7192,3392,2817,0.170010200612037
"5751","13013",2022,4,1,5882,5736,7192,3392,2817,0.294811320754717
"5752","13015",2022,1,1,6672,6689,7475,4994,2909,0.149880095923261
"5753","13015",2022,3,1,6672,6689,7475,4994,2909,0.133779264214047
"5754","13015",2022,5,2,6672,6689,7475,4994,2909,0.687521485046408
"5755","13021",2022,2,2,9695,12043,9567,6388,3103,0.166071576849622
"5756","13021",2022,4,1,9695,12043,9567,6388,3103,0.156543519098309
"5757","13021",2022,5,1,9695,12043,9567,6388,3103,0.322268772155978
"5758","13031",2022,4,1,5453,4156,3588,3064,6149,0.326370757180157
"5759","13051",2022,4,1,17355,16217,17373,10391,9097,0.096237128284092
"5760","13051",2022,5,1,17355,16217,17373,10391,9097,0.109926349345938
"5761","13057",2022,5,2,14889,16678,19195,12415,6551,0.305296901236452
"5762","13059",2022,5,1,5848,6288,6131,2450,9448,0.10584250635055
"5763","13063",2022,2,2,20874,22369,22419,13575,7919,0.0894094505789262
"5764","13063",2022,3,2,20874,22369,22419,13575,7919,0.0892100450510728
"5765","13063",2022,5,2,20874,22369,22419,13575,7919,0.252557141053163
"5766","13067",2022,1,1,42835,44975,51163,32365,19876,0.0233453951208124
"5767","13067",2022,2,1,42835,44975,51163,32365,19876,0.0222345747637576
"5768","13067",2022,4,3,42835,44975,51163,32365,19876,0.0926927236211957
"5769","13067",2022,5,4,42835,44975,51163,32365,19876,0.20124773596297
"5770","13089",2022,3,1,48812,39684,53404,27685,16974,0.0187251891244102
"5771","13089",2022,4,1,48812,39684,53404,27685,16974,0.0361206429474445
"5772","13089",2022,5,4,48812,39684,53404,27685,16974,0.235654530458348
"5773","13095",2022,5,1,5159,6558,4918,3221,2589,0.386249517188104
"5774","13097",2022,4,1,8208,10260,10859,7532,4404,0.132766861391397
"5775","13113",2022,4,2,4503,6584,9664,6522,2931,0.306654400490647
"5776","13115",2022,4,1,5792,6416,5983,4145,4121,0.241254523522316
"5777","13115",2022,5,1,5792,6416,5983,4145,4121,0.24265954865324
"5778","13117",2022,2,1,14160,17157,23318,13244,7033,0.0582852480037303
"5779","13117",2022,4,1,14160,17157,23318,13244,7033,0.0755058894593778
"5780","13121",2022,2,1,57280,61290,62668,40325,29769,0.0163158753467123
"5781","13121",2022,3,1,57280,61290,62668,40325,29769,0.0159571072955895
"5782","13121",2022,4,3,57280,61290,62668,40325,29769,0.0743955362678239
"5783","13121",2022,5,5,57280,61290,62668,40325,29769,0.16795995834593
"5784","13135",2022,2,1,58289,67510,76295,48972,26349,0.0148126203525404
"5785","13135",2022,4,1,58289,67510,76295,48972,26349,0.0204198317405865
"5786","13135",2022,5,3,58289,67510,76295,48972,26349,0.113856313332574
"5787","13139",2022,5,2,12568,14083,14420,9115,5579,0.358487184083169
"5788","13151",2022,2,1,13484,15903,19187,13025,7091,0.0628812173803685
"5789","13151",2022,3,1,13484,15903,19187,13025,7091,0.0521186219836347
"5790","13151",2022,4,4,13484,15903,19187,13025,7091,0.307101727447217
"5791","13151",2022,5,1,13484,15903,19187,13025,7091,0.141023833027782
"5792","13153",2022,4,1,10070,13080,12335,7296,5377,0.137061403508772
"5793","13153",2022,5,1,10070,13080,12335,7296,5377,0.185977310768086
"5794","13157",2022,4,1,5340,4659,6645,4144,1608,0.241312741312741
"5795","13185",2022,1,1,7712,7563,8839,5002,4195,0.129668049792531
"5796","13185",2022,5,1,7712,7563,8839,5002,4195,0.238379022646007
"5797","13215",2022,3,1,13329,12377,16475,7800,5708,0.0606980273141123
"5798","13215",2022,5,2,13329,12377,16475,7800,5708,0.350385423966363
"5799","13245",2022,4,1,13112,12567,12797,8097,6639,0.123502531801902
"5800","13247",2022,4,1,4412,6264,7579,4173,2222,0.239635753654445
"5801","13285",2022,5,3,3731,4200,5489,3111,1555,1.92926045016077
"5802","13297",2022,4,3,5498,6480,6980,5209,2209,0.575926281435976
"5803","13297",2022,5,1,5498,6480,6980,5209,2209,0.452693526482571
"5804","15001",2022,2,1,10756,12536,12547,7351,3331,0.0797702616464582
"5805","15001",2022,4,2,10756,12536,12547,7351,3331,0.272071826962318
"5806","15001",2022,5,1,10756,12536,12547,7351,3331,0.300210147102972
"5807","15003",2022,2,1,56026,55721,60395,31857,21540,0.0179465551587373
"5808","15003",2022,3,1,56026,55721,60395,31857,21540,0.0165576620581174
"5809","15003",2022,5,1,56026,55721,60395,31857,21540,0.0464252553389044
"5810","16001",2022,3,1,25713,28278,36711,22137,13501,0.02723979188799
"5811","16001",2022,4,3,25713,28278,36711,22137,13501,0.135519718118986
"5812","16005",2022,4,1,5481,7153,5920,4052,2570,0.246791707798618
"5813","16005",2022,5,1,5481,7153,5920,4052,2570,0.389105058365759
"5814","16083",2022,1,1,5856,6831,8000,3956,2265,0.170765027322404
"5815","16083",2022,4,1,5856,6831,8000,3956,2265,0.252780586450961
"5816","17031",2022,1,6,275541,285252,316867,191952,119091,0.0217753437782399
"5817","17031",2022,2,2,275541,285252,316867,191952,119091,0.00701134435516666
"5818","17031",2022,3,7,275541,285252,316867,191952,119091,0.0220912875117952
"5819","17031",2022,4,12,275541,285252,316867,191952,119091,0.0625156289072268
"5820","17031",2022,5,11,275541,285252,316867,191952,119091,0.0923663417050827
"5821","17037",2022,5,1,5241,7123,5272,3672,5295,0.188857412653447
"5822","17043",2022,4,1,49739,56443,57113,37096,22955,0.0269570843217598
"5823","17043",2022,5,1,49739,56443,57113,37096,22955,0.0435634937922021
"5824","17089",2022,1,1,29179,30537,37644,24111,13520,0.034271222454505
"5825","17089",2022,4,2,29179,30537,37644,24111,13520,0.082949691012401
"5826","17089",2022,5,8,29179,30537,37644,24111,13520,0.591715976331361
"5827","17097",2022,1,1,37192,46050,46922,32055,22681,0.0268875026887503
"5828","17097",2022,2,1,37192,46050,46922,32055,22681,0.0217155266015201
"5829","17097",2022,3,2,37192,46050,46922,32055,22681,0.042623929073782
"5830","17097",2022,5,2,37192,46050,46922,32055,22681,0.0881795335302676
"5831","17111",2022,1,1,15393,17637,22183,13923,7978,0.0649645942961086
"5832","17111",2022,2,3,15393,17637,22183,13923,7978,0.170096955264501
"5833","17111",2022,3,2,15393,17637,22183,13923,7978,0.0901591308659785
"5834","17111",2022,4,2,15393,17637,22183,13923,7978,0.143647202470732
"5835","17111",2022,5,1,15393,17637,22183,13923,7978,0.125344697919278
"5836","17113",2022,2,1,8673,8844,11746,6415,8594,0.113071008593397
"5837","17113",2022,4,1,8673,8844,11746,6415,8594,0.155884645362432
"5838","17113",2022,5,2,8673,8844,11746,6415,8594,0.232720502676286
"5839","17119",2022,4,3,13521,15428,16508,10052,6933,0.298448070035814
"5840","17143",2022,4,1,11285,11461,12042,7346,4307,0.136128505309012
"5841","17143",2022,5,1,11285,11461,12042,7346,4307,0.232180171813327
"5842","17161",2022,4,1,7564,9696,8563,5587,2776,0.178986933953821
"5843","17161",2022,5,1,7564,9696,8563,5587,2776,0.360230547550432
"5844","17163",2022,1,1,14223,13444,20196,10040,5560,0.07030865499543
"5845","17163",2022,5,3,14223,13444,20196,10040,5560,0.539568345323741
"5846","17167",2022,4,1,10582,11480,11718,8403,4388,0.11900511722004
"5847","17167",2022,5,1,10582,11480,11718,8403,4388,0.227894257064722
"5848","17179",2022,1,2,6067,6923,9642,5580,2810,0.329652216911159
"5849","17179",2022,4,1,6067,6923,9642,5580,2810,0.17921146953405
"5850","17183",2022,5,3,4547,3685,5155,3248,1175,2.5531914893617
"5851","17197",2022,3,1,37440,42012,50720,32573,17176,0.0197160883280757
"5852","17197",2022,4,2,37440,42012,50720,32573,17176,0.0614005464648636
"5853","17197",2022,5,1,37440,42012,50720,32573,17176,0.0582207731718677
"5854","17199",2022,2,1,3166,3937,4463,2356,1006,0.254000508001016
"5855","17199",2022,4,1,3166,3937,4463,2356,1006,0.424448217317487
"5856","17201",2022,4,1,16676,17954,19425,11408,6089,0.0876577840112202
"5857","17201",2022,5,1,16676,17954,19425,11408,6089,0.164230579733946
"5858","18003",2022,1,1,26380,24757,30596,16728,9020,0.0379075056861259
"5859","18019",2022,3,1,6927,7584,6747,5694,2362,0.148214021046391
"5860","18035",2022,5,1,5015,5591,5274,4061,6053,0.165207335205683
"5861","18039",2022,2,2,14674,14500,16498,10001,5538,0.137931034482759
"5862","18039",2022,3,1,14674,14500,16498,10001,5538,0.0606134076857801
"5863","18039",2022,4,1,14674,14500,16498,10001,5538,0.0999900009999
"5864","18039",2022,5,2,14674,14500,16498,10001,5538,0.361141206211629
"5865","18043",2022,5,1,4597,4836,5218,3353,1310,0.763358778625954
"5866","18053",2022,1,1,3408,4913,3381,2380,2774,0.293427230046948
"5867","18057",2022,1,1,20789,25362,27974,17173,7974,0.0481023618259657
"5868","18059",2022,5,1,4480,5878,5250,3505,1527,0.654878847413229
"5869","18063",2022,5,2,9840,12124,12864,9261,4004,0.4995004995005
"5870","18081",2022,1,1,8931,10191,13426,7307,3508,0.111969544283955
"5871","18081",2022,4,1,8931,10191,13426,7307,3508,0.136855070480361
"5872","18089",2022,1,1,28912,33923,30970,21302,11137,0.0345877144438295
"5873","18089",2022,2,1,28912,33923,30970,21302,11137,0.0294785248946143
"5874","18089",2022,3,1,28912,33923,30970,21302,11137,0.0322893122376493
"5875","18089",2022,5,1,28912,33923,30970,21302,11137,0.0897907874652061
"5876","18091",2022,3,2,5974,5549,7625,4332,2433,0.262295081967213
"5877","18091",2022,5,2,5974,5549,7625,4332,2433,0.82203041512536
"5878","18097",2022,1,1,66469,72629,59022,38863,24342,0.0150446072605275
"5879","18097",2022,2,1,66469,72629,59022,38863,24342,0.0137686048272729
"5880","18097",2022,3,1,66469,72629,59022,38863,24342,0.0169428348751313
"5881","18097",2022,4,1,66469,72629,59022,38863,24342,0.0257314154851658
"5882","18097",2022,5,4,66469,72629,59022,38863,24342,0.16432503491907
"5883","18105",2022,4,1,4777,6550,6305,4107,11276,0.243486729973216
"5884","18109",2022,5,1,3566,4020,5300,2995,1538,0.650195058517555
"5885","18127",2022,4,1,8963,10352,10231,7427,3771,0.134643866971859
"5886","18141",2022,4,1,16163,17217,18032,11096,10648,0.0901225666906993
"5887","18157",2022,4,1,10310,9889,11175,6326,14109,0.158077774264938
"5888","18163",2022,1,1,10146,10068,11511,6943,5056,0.0985610092647349
"5889","18163",2022,5,2,10146,10068,11511,6943,5056,0.395569620253165
"5890","18167",2022,5,3,4808,6118,5582,4763,4885,0.614124872057318
"5891","18173",2022,1,1,3655,3955,4596,2903,1176,0.27359781121751
"5892","19013",2022,4,1,7887,7797,8106,4312,4904,0.23191094619666
"5893","19013",2022,5,1,7887,7797,8106,4312,4904,0.203915171288744
"5894","19061",2022,4,2,5391,7162,5344,3480,2312,0.574712643678161
"5895","19061",2022,5,2,5391,7162,5344,3480,2312,0.865051903114187
"5896","19153",2022,1,1,31715,34979,32659,20780,12376,0.0315308213778969
"5897","19153",2022,2,1,31715,34979,32659,20780,12376,0.0285885817204608
"5898","19153",2022,3,2,31715,34979,32659,20780,12376,0.0612388621819407
"5899","19153",2022,4,1,31715,34979,32659,20780,12376,0.0481231953801732
"5900","19153",2022,5,2,31715,34979,32659,20780,12376,0.161603102779573
"5901","19155",2022,2,1,4614,6334,6126,3924,2399,0.157878118092832
"5902","19155",2022,4,1,4614,6334,6126,3924,2399,0.254841997961264
"5903","19163",2022,3,1,10133,10518,12211,7108,3359,0.0818933748259766
"5904","19169",2022,4,1,3783,4921,4525,2557,12018,0.391083300743058
"5905","19193",2022,4,1,7447,6565,8748,3422,3203,0.292226767971946
"5906","20015",2022,5,1,3905,4308,4750,3263,1762,0.567536889897843
"5907","20045",2022,3,1,5412,5497,6398,3189,7187,0.156298843388559
"5908","20091",2022,3,1,35939,37937,43534,26089,13633,0.0229705517526531
"5909","20091",2022,4,2,35939,37937,43534,26089,13633,0.0766606615815095
"5910","20091",2022,5,2,35939,37937,43534,26089,13633,0.146702853370498
"5911","20103",2022,2,1,4725,5460,6009,3015,1376,0.183150183150183
"5912","20161",2022,2,1,3620,3068,2931,1677,5723,0.325945241199478
"5913","20173",2022,2,2,33017,33326,40332,22827,13518,0.060013202904639
"5914","20173",2022,4,2,33017,33326,40332,22827,13518,0.0876155429973277
"5915","20173",2022,5,1,33017,33326,40332,22827,13518,0.0739754401538689
"5916","20177",2022,2,3,10218,10585,12321,7417,4700,0.283419933868682
"5917","20177",2022,3,2,10218,10585,12321,7417,4700,0.162324486648811
"5918","20177",2022,4,1,10218,10585,12321,7417,4700,0.134825401105568
"5919","20177",2022,5,2,10218,10585,12321,7417,4700,0.425531914893617
"5920","20209",2022,4,1,11993,11721,13265,7531,3938,0.132784490771478
"5921","21015",2022,5,1,8904,11144,8476,6437,3333,0.3000300030003
"5922","21037",2022,4,1,4887,6443,4471,3194,1781,0.313087038196619
"5923","21047",2022,5,3,6837,5638,5264,2831,2379,1.26103404791929
"5924","21059",2022,5,1,6905,6999,6450,4225,2117,0.472366556447804
"5925","21067",2022,2,1,17696,18158,18427,11029,11149,0.0550721445093072
"5926","21093",2022,1,2,6496,7472,8393,5106,1847,0.307881773399015
"5927","21093",2022,5,1,6496,7472,8393,5106,1847,0.541418516513265
"5928","21111",2022,1,2,46380,45120,48082,29264,16512,0.043122035360069
"5929","21111",2022,4,3,46380,45120,48082,29264,16512,0.102515035538546
"5930","21111",2022,5,4,46380,45120,48082,29264,16512,0.242248062015504
"5931","21117",2022,5,1,9414,10582,11271,7699,3333,0.3000300030003
"5932","21145",2022,4,2,3519,3401,5830,2164,2186,0.924214417744917
"5933","21151",2022,4,3,5519,4599,5785,3223,4297,0.930809804529941
"5934","21185",2022,4,1,3245,5469,4831,3199,1223,0.312597686777118
"5935","21185",2022,5,1,3245,5469,4831,3199,1223,0.817661488143908
"5936","22005",2022,4,3,8129,10000,10213,5529,2784,0.542593597395551
"5937","22015",2022,4,1,7576,10053,8680,5430,2471,0.184162062615101
"5938","22017",2022,3,1,13479,13826,16775,8776,4962,0.0596125186289121
"5939","22017",2022,4,1,13479,13826,16775,8776,4962,0.113947128532361
"5940","22019",2022,4,2,13621,10044,17804,8509,5120,0.235045246209895
"5941","22019",2022,5,1,13621,10044,17804,8509,5120,0.1953125
"5942","22033",2022,1,2,26992,27339,28754,16761,17833,0.0740960284528749
"5943","22033",2022,4,1,26992,27339,28754,16761,17833,0.0596623113179405
"5944","22033",2022,5,6,26992,27339,28754,16761,17833,0.336454887007234
"5945","22045",2022,2,1,4752,4350,4924,3106,1347,0.229885057471264
"5946","22051",2022,4,1,25823,22341,29719,15446,8395,0.0647416806940308
"5947","22051",2022,5,2,25823,22341,29719,15446,8395,0.238237045860631
"5948","22055",2022,2,1,16118,18804,14161,9885,5204,0.0531801744309721
"5949","22055",2022,4,1,16118,18804,14161,9885,5204,0.101163378856854
"5950","22055",2022,5,1,16118,18804,14161,9885,5204,0.192159877017679
"5951","22057",2022,5,3,4103,5262,5123,4710,2341,1.28150363092695
"5952","22063",2022,1,1,8993,10790,11613,5979,2943,0.11119759813188
"5953","22063",2022,5,2,8993,10790,11613,5979,2943,0.679578661230037
"5954","22071",2022,1,1,19774,18827,20764,12102,9852,0.0505714574694043
"5955","22071",2022,4,2,19774,18827,20764,12102,9852,0.165261940175178
"5956","22073",2022,1,1,9407,10757,10584,6450,3977,0.106303816307005
"5957","22073",2022,3,2,9407,10757,10584,6450,3977,0.18896447467876
"5958","22073",2022,4,1,9407,10757,10584,6450,3977,0.155038759689922
"5959","22073",2022,5,1,9407,10757,10584,6450,3977,0.251445813427206
"5960","22079",2022,2,1,8622,7704,9451,5736,2354,0.129802699896158
"5961","22097",2022,3,1,5558,6999,5159,3920,2535,0.193836014731537
"5962","22097",2022,5,1,5558,6999,5159,3920,2535,0.394477317554241
"5963","22103",2022,4,1,15399,18349,17711,12206,5950,0.0819269211863018
"5964","22103",2022,5,2,15399,18349,17711,12206,5950,0.336134453781513
"5965","22105",2022,1,1,8689,9038,10063,5710,5517,0.1150880423524
"5966","23005",2022,5,2,14240,15556,15395,9533,6865,0.291332847778587
"5967","23011",2022,4,1,5731,6653,6857,4095,2708,0.244200244200244
"5968","23019",2022,4,1,6387,9620,5487,5164,4810,0.193648334624322
