"","CBSA.Code","YEAR","AGE_CATEGORY","fatality_count","rate"
"26407",44940,2019,4,1,0.0194529821421624
"26408",44940,2019,6,21,0.408504678351197
"26409",44940,2020,3,1,0.0176662838971822
"26410",44940,2020,4,1,0.017665971805109
"26411",44940,2020,5,2,0.0353313194481248
"26412",44940,2020,6,21,0.370972300734878
"26413",44940,2021,1,1,0.0161550888529887
"26414",44940,2021,4,1,0.016154827870309
"26415",44940,2021,5,1,0.0161545668960615
"26416",44940,2021,6,28,0.45232056604688
"26417",44940,2022,1,1,0.0148915892304027
"26418",44940,2022,2,2,0.0297827349485503
"26419",44940,2022,5,1,0.0148911457247521
"26420",44940,2022,6,26,0.38716402352766
"26421",44980,2010,6,9,1.10024449877751
"26422",44980,2011,6,14,0.734638190691085
"26423",44980,2013,6,11,0.272986722918476
"26424",44980,2014,6,7,0.138924722646714
"26425",44980,2015,6,13,0.213412131658869
"26426",44980,2016,6,19,0.26499672240896
"26427",44980,2017,6,13,0.157937578209474
"26428",44980,2018,6,14,0.151524990800268
"26429",44980,2019,5,1,0.0195045835771406
"26430",44980,2019,6,8,0.0780137694303045
"26431",44980,2020,6,13,0.115137988450774
"26432",44980,2021,6,9,0.0728739038550295
"26433",44980,2022,6,9,0.067157663808735
"26434",44980,2010,4,1,0.24443901246639
"26435",44980,2010,5,1,0.244379276637341
"26436",44980,2012,1,1,0.067444526876644
"26437",44980,2012,4,1,0.0674399784192069
"26438",44980,2012,5,1,0.0674354305752242
"26439",44980,2012,6,6,0.404585300067431
"26440",44980,2013,5,4,0.198530871550526
"26441",44980,2013,7,1,0.0496277915632754
"26442",44980,2014,4,1,0.0396904147648343
"26443",44980,2015,5,1,0.0328310187465117
"26444",44980,2017,1,1,0.0242972033918896
"26445",44980,2018,1,1,0.0216459586995108
"26446",44980,2019,1,1,0.0195034423575761
"26447",44980,2019,4,1,0.019503061980731
"26448",44980,2020,4,1,0.0177132229209105
"26449",44980,2022,4,1,0.0149235912129895
"26450",45000,2010,5,1,2.68096514745308
"26451",45000,2010,6,8,21.3903743315508
"26452",45000,2011,6,9,1.52957171991842
"26453",45000,2012,6,9,0.795615275813296
"26454",45000,2013,6,9,0.540021600864035
"26455",45000,2014,1,1,0.0457833531727864
"26456",45000,2014,6,4,0.183125028613286
"26457",45000,2015,5,1,0.0371277938664885
"26458",45000,2015,6,8,0.297011323556711
"26459",45000,2016,1,1,0.0309914153779403
"26460",45000,2016,4,1,0.0309904549398785
"26461",45000,2016,6,8,0.24791595649075
"26462",45000,2017,4,1,0.0265893802015475
"26463",45000,2017,6,7,0.186120712576442
"26464",45000,2018,6,12,0.279870326748606
"26465",45000,2019,5,1,0.0208589724870153
"26466",45000,2019,6,5,0.104292686996788
"26467",45000,2020,6,11,0.207519761540929
"26468",45000,2021,6,17,0.292156458376298
"26469",45000,2022,5,1,0.0157428252074117
"26470",45000,2022,6,6,0.0944554642486068
"26471",45020,2010,5,1,0.208289939595918
"26472",45020,2010,6,1,0.208246563931695
"26473",45020,2011,6,5,0.489428347689898
"26474",45020,2012,5,1,0.0642384531380484
"26475",45020,2012,6,7,0.449640287769784
"26476",45020,2013,6,10,0.480561295593253
"26477",45020,2014,6,6,0.231776567389037
"26478",45020,2015,6,2,0.064149854059082
"26479",45020,2016,4,2,0.0547555166182993
"26480",45020,2016,6,8,0.219016070304159
"26481",45020,2017,6,16,0.382528032132355
"26482",45020,2018,6,9,0.191954954570661
"26483",45020,2019,6,10,0.192422405664916
"26484",45020,2020,6,8,0.13996046116972
"26485",45020,2021,3,1,0.0160092213114754
"26486",45020,2021,6,5,0.0800448251020572
"26487",45020,2022,2,1,0.0147675586272078
"26488",45020,2022,6,4,0.0590693621985617
"26489",45060,2010,4,3,0.462677359654534
"26490",45060,2010,5,8,0.821608298243812
"26491",45060,2010,6,52,5.3388090349076
"26492",45060,2011,4,4,0.153450723136533
"26493",45060,2011,6,40,1.53421294875729
"26494",45060,2012,1,1,0.0713419419276593
"26495",45060,2012,6,51,1.21143020024229
"26496",45060,2013,6,55,0.945797221075801
"26497",45060,2014,6,50,0.681979376943641
"26498",45060,2015,3,3,0.0505356781888013
"26499",45060,2015,6,54,0.606380470057157
"26500",45060,2016,6,40,0.38035468073979
"26501",45060,2017,1,2,0.024784068800575
"26502",45060,2017,6,52,0.429489403174918
"26503",45060,2018,4,2,0.0219884121068197
"26504",45060,2018,6,42,0.307791522542065
"26505",45060,2019,6,42,0.277090549233053
"26506",45060,2020,4,3,0.0269285316769294
"26507",45060,2020,5,5,0.0299186213499282
"26508",45060,2020,6,43,0.257295524852953
"26509",45060,2021,6,58,0.317061170939704
"26510",45060,2022,3,2,0.0151009498497455
"26511",45060,2022,6,35,0.176170653995802
"26512",45060,2011,5,2,0.114968958381237
"26513",45060,2012,4,1,0.0712555223029785
"26514",45060,2012,5,4,0.142455215641583
"26515",45060,2013,5,4,0.10312999535915
"26516",45060,2014,5,2,0.040908161178155
"26517",45060,2015,1,1,0.0336870473303015
"26518",45060,2015,5,2,0.067371825102742
"26519",45060,2016,4,1,0.0285249736143994
"26520",45060,2016,5,6,0.0855602772152982
"26521",45060,2017,2,2,0.0495540138751239
"26522",45060,2017,3,1,0.0247763930526994
"26523",45060,2017,5,1,0.0247757791982558
"26524",45060,2018,5,3,0.0329735552087226
"26525",45060,2019,3,2,0.0197904194579404
"26526",45060,2019,5,2,0.0197900278049891
"26527",45060,2021,5,1,0.0163990882106955
"26528",45060,2022,4,3,0.0452994292271917
"26529",45060,2013,1,1,0.0515543640769191
"26530",45060,2015,2,1,0.0336768370714622
"26531",45060,2018,3,1,0.0219809205609531
"26532",45060,2019,2,1,0.019789048740427
"26533",45060,2022,1,1,0.015098441840802
"26534",45140,2010,3,1,0.264830508474576
"26535",45140,2010,4,1,0.26476039184538
"26536",45140,2010,6,6,1.58814187400741
"26537",45140,2011,6,8,0.866832809621844
"26538",45140,2012,2,1,0.0687332462712214
"26539",45140,2012,5,1,0.0687285223367698
"26540",45140,2012,6,5,0.343618995258058
"26541",45140,2013,3,1,0.050314465408805
"26542",45140,2013,4,2,0.100623867981485
"26543",45140,2013,5,1,0.0503094028273884
"26544",45140,2013,6,2,0.100613743837408
"26545",45140,2014,6,9,0.361170191420201
"26546",45140,2015,6,7,0.231987804069729
"26547",45140,2016,6,10,0.281175312807535
"26548",45140,2017,1,1,0.0244636348068596
"26549",45140,2017,5,5,0.12231518176036
"26550",45140,2017,6,5,0.122312189632819
"26551",45140,2018,6,11,0.239463601532567
"26552",45140,2019,5,1,0.0196036149065888
"26553",45140,2019,6,8,0.156825844899239
"26554",45140,2020,6,7,0.124579544038869
"26555",45140,2021,1,1,0.0162675689744925
"26556",45140,2021,6,8,0.130138434759976
"26557",45140,2022,6,7,0.104887770086008
"26558",45180,2010,3,1,31.25
"26559",45180,2010,4,2,12.1951219512195
"26560",45180,2010,6,16,95.8083832335329
"26561",45180,2011,6,27,2.41805480924234
"26562",45180,2012,6,13,0.590801672423196
"26563",45180,2013,6,25,0.764152096833354
"26564",45180,2014,1,2,0.0930319099451112
"26565",45180,2014,4,1,0.0465137913391321
"26566",45180,2014,6,22,0.510547446102434
"26567",45180,2015,6,20,0.375297892702332
"26568",45180,2016,5,1,0.0313509107439571
"26569",45180,2016,6,36,0.563415550269187
"26570",45180,2017,6,27,0.361828439715362
"26571",45180,2018,6,22,0.258352416182256
"26572",45180,2019,4,1,0.0210044319351383
"26573",45180,2019,6,26,0.27281121463947
"26574",45180,2020,6,25,0.237209655381813
"26575",45180,2021,6,23,0.198640607322066
"26576",45180,2022,4,2,0.0158112766024729
"26577",45180,2022,6,15,0.118582699574683
"26578",45180,2010,5,4,30.3030303030303
"26579",45180,2012,3,1,0.0905223137503395
"26580",45180,2012,4,2,0.181028240405503
"26581",45180,2012,5,4,0.362023712553172
"26582",45180,2013,1,1,0.0609533097647202
"26583",45180,2013,4,2,0.121899189370391
"26584",45180,2013,5,2,0.121891760117016
"26585",45180,2015,4,1,0.0374672161858374
"26586",45180,2015,5,1,0.0374658124461429
"26587",45180,2016,4,3,0.0937587898865519
"26588",45180,2017,1,1,0.0267716113832892
"26589",45180,2017,4,2,0.0535417893666006
"26590",45180,2017,5,2,0.0535403560433677
"26591",45180,2018,1,2,0.0469241236919901
"26592",45180,2018,4,1,0.0234615113905638
"26593",45180,2019,1,1,0.020967877212111
"26594",45180,2019,5,1,0.0209674375694546
"26595",45180,2020,1,1,0.0189616595244416
"26596",45180,2020,5,1,0.0189612999867271
"26597",45180,2021,1,1,0.017259531576313
"26598",45180,2021,2,1,0.0172592336900242
"26599",45180,2021,4,1,0.0172589358140177
"26600",45180,2021,5,1,0.0172586379482931
"26601",45220,2010,1,1,1.46842878120411
"26602",45220,2010,2,1,1.46627565982405
"26603",45220,2010,4,4,1.79937022042285
"26604",45220,2010,6,46,15.6622403813415
"26605",45220,2011,3,1,0.161472630389149
"26606",45220,2011,5,3,0.241351568785197
"26607",45220,2011,6,50,2.00128081972462
"26608",45220,2012,2,2,0.0861511953478355
"26609",45220,2012,5,5,0.215470803706098
"26610",45220,2012,6,62,1.33167232269427
"26611",45220,2013,2,1,0.0589379383509165
"26612",45220,2013,4,1,0.0589344648750589
"26613",45220,2013,6,36,0.528991683075205
"26614",45220,2014,6,33,0.37181003887105
"26615",45220,2015,6,41,0.375561051570944
"26616",45220,2016,5,6,0.0920217171252416
"26617",45220,2016,6,70,0.536266969019091
"26618",45220,2017,4,2,0.02636783124588
"26619",45220,2017,5,4,0.0527273206612006
"26620",45220,2017,6,57,0.375365487448305
"26621",45220,2018,6,54,0.312205500598394
"26622",45220,2019,6,50,0.258880909603964
"26623",45220,2020,5,6,0.0562524610451707
"26624",45220,2020,6,48,0.224869645877156
"26625",45220,2021,3,2,0.0170848175768603
"26626",45220,2021,6,60,0.256126765673891
"26627",45220,2022,1,1,0.0156641604010025
"26628",45220,2022,5,1,0.0156639150389248
"26629",45220,2022,6,63,0.246486587999624
"26630",45220,2011,4,1,0.160720025715204
"26631",45220,2013,5,1,0.0588512241054614
"26632",45220,2015,2,2,0.0366629392678411
"26633",45220,2015,3,2,0.0366615951460048
"26634",45220,2015,4,1,0.0366703337000367
"26635",45220,2018,2,1,0.02313743637205
"26636",45220,2019,4,3,0.0310774553779537
"26637",45220,2021,4,3,0.0256213169356905
"26638",45220,2010,3,2,2.77008310249307
"26639",45220,2010,5,3,4.14364640883978
"26640",45220,2011,2,3,0.481154771451484
"26641",45220,2012,1,1,0.0860215053763441
"26642",45220,2012,3,1,0.0860067085232648
"26643",45220,2012,4,1,0.085999312005504
"26644",45220,2014,2,2,0.0901794571196681
"26645",45220,2014,3,1,0.0450876955678795
"26646",45220,2014,4,1,0.0450856627592426
"26647",45220,2014,5,5,0.225418150669492
"26648",45220,2015,5,1,0.0366501740883269
"26649",45220,2015,7,1,0.0366474878147103
"26650",45220,2016,4,2,0.0306105269602216
"26651",45220,2017,7,1,0.0263490725126476
"26652",45220,2018,5,3,0.0346628460507464
"26653",45220,2019,5,1,0.0207146556188503
"26654",45220,2021,5,2,0.0170641184249819
"26655",45220,2021,7,1,0.0170779608914696
"26656",45220,2016,1,1,0.0305670181873758
"26657",45220,2020,4,2,0.0374167477362868
"26658",45300,2010,5,14,4.74576271186441
"26659",45300,2010,6,324,109.681787406906
"26660",45300,2011,4,5,0.266028198989093
"26661",45300,2011,5,11,0.439912017596481
"26662",45300,2011,6,338,13.5151345515614
"26663",45300,2012,2,1,0.0856091088091773
"26664",45300,2012,4,6,0.171590356621958
"26665",45300,2012,5,21,0.45092439500977
"26666",45300,2012,6,344,7.38593666129898
"26667",45300,2013,3,2,0.0587647646471176
"26668",45300,2013,4,11,0.161614974361988
"26669",45300,2013,5,9,0.176170062833989
"26670",45300,2013,6,312,4.58351696782724
"26671",45300,2013,7,2,0.0587509547030139
"26672",45300,2014,1,4,0.0901225666906993
"26673",45300,2014,4,4,0.0600474374756057
"26674",45300,2014,5,13,0.195145383310566
"26675",45300,2014,6,337,3.79628482274617
"26676",45300,2015,1,1,0.0365764447695684
"26677",45300,2015,5,13,0.158670100450379
"26678",45300,2015,6,364,3.33397448227223
"26679",45300,2016,1,6,0.0459608107487016
"26680",45300,2016,4,7,0.107228749559596
"26681",45300,2016,5,12,0.122498979175174
"26682",45300,2016,6,434,3.3241930789381
"26683",45300,2017,3,4,0.0526752439522236
"26684",45300,2017,4,10,0.0877616393874238
"26685",45300,2017,5,17,0.14919085898831
"26686",45300,2017,6,412,2.71273933998788
"26687",45300,2017,7,5,0.065837118967674
"26688",45300,2018,4,13,0.0751588453288778
"26689",45300,2018,5,15,0.0867197391470246
"26690",45300,2018,6,400,2.31247290070819
"26691",45300,2019,4,9,0.0465961511579144
"26692",45300,2019,5,9,0.0621083722085737
"26693",45300,2019,6,424,2.19511690032927
"26694",45300,2020,3,6,0.0281079156575144
"26695",45300,2020,4,17,0.0796376020649562
"26696",45300,2020,5,14,0.0874207749227263
"26697",45300,2020,6,429,2.00961241181596
"26698",45300,2020,7,4,0.0374728321966574
"26699",45300,2021,1,1,0.0170616437187559
"26700",45300,2021,4,10,0.0568993280189361
"26701",45300,2021,5,12,0.0682780281305476
"26702",45300,2021,6,536,2.28787044506763
"26703",45300,2021,7,3,0.0511814381984134
"26704",45300,2022,2,2,0.0156408852741065
"26705",45300,2022,3,4,0.0312989045383412
"26706",45300,2022,4,10,0.0521550465223015
"26707",45300,2022,5,13,0.0508617148222774
"26708",45300,2022,6,456,1.78404453851541
"26709",45300,2022,7,5,0.039121181772659
"26710",45300,2015,4,15,0.183302375598788
"26711",45300,2016,2,4,0.0613562805822711
"26712",45300,2019,3,2,0.020726677306361
"26713",45300,2022,1,6,0.0313073968943062
"26714",45300,2010,2,4,2.71739130434783
"26715",45300,2010,3,3,4.29799426934097
"26716",45300,2010,4,5,3.38983050847458
"26717",45300,2011,2,1,0.161030595813205
"26718",45300,2011,3,1,0.161004669135405
"26719",45300,2012,3,2,0.172324659658797
"26720",45300,2013,2,1,0.058885879166176
"26721",45300,2014,2,4,0.0901306894997747
"26722",45300,2014,3,3,0.0675949709341625
"26723",45300,2015,2,1,0.0366985944438328
"26724",45300,2015,3,3,0.110091743119266
"26725",45300,2015,7,1,0.0366918617450649
"26726",45300,2016,3,4,0.122699386503067
"26727",45300,2017,1,2,0.0527328815883144
"26728",45300,2018,1,6,0.0693777967924332
"26729",45300,2018,3,2,0.0462866532435372
"26730",45300,2019,1,4,0.0414194443581539
"26731",45300,2019,2,1,0.0207253886010363
"26732",45300,2020,2,2,0.018738873793685
"26733",45300,2021,3,5,0.0426857899005421
"26734",45300,2010,1,1,1.29198966408269
"26735",45300,2012,1,1,0.0856384345294168
"26736",45300,2013,1,1,0.0586613480377779
"26737",45300,2017,2,1,0.0263123273253519
"26738",45340,2010,4,1,0.316656111462951
"26739",45340,2010,6,10,3.16555872111428
"26740",45340,2011,6,7,0.813291506912978
"26741",45340,2012,6,8,0.57323015190599
"26742",45340,2013,1,1,0.0518188413307078
"26743",45340,2013,6,5,0.259080781387637
"26744",45340,2014,6,10,0.410323745435148
"26745",45340,2015,5,1,0.0337712336631657
"26746",45340,2015,6,1,0.0337700932054572
"26747",45340,2016,5,1,0.028587764436821
"26748",45340,2016,6,7,0.20010863039936
"26749",45340,2017,6,9,0.223424854773844
"26750",45340,2018,6,9,0.198150594451783
"26751",45340,2019,4,1,0.0198157138610918
"26752",45340,2019,6,4,0.079261284825427
"26753",45340,2020,5,1,0.0179746198367905
"26754",45340,2020,6,14,0.251640154578952
"26755",45340,2021,5,2,0.0328347917453334
"26756",45340,2021,6,11,0.180588389808248
"26757",45340,2022,4,1,0.0151180721434403
"26758",45340,2022,6,7,0.105824905135531
"26759",45380,2010,5,1,0.835421888053467
"26760",45380,2010,6,5,4.17362270450751
"26761",45380,2011,6,5,0.746268656716418
"26762",45380,2012,1,1,0.0829118646878368
"26763",45380,2012,3,1,0.082904990880451
"26764",45380,2012,5,1,0.0828981182127166
"26765",45380,2012,6,7,0.580238726790451
"26766",45380,2013,6,5,0.286615075952995
"26767",45380,2014,6,4,0.177030316441691
"26768",45380,2015,4,1,0.0360607262630269
"26769",45380,2015,5,3,0.108178277801817
"26770",45380,2015,6,4,0.144232502794505
"26771",45380,2016,5,1,0.0302151317379744
"26772",45380,2016,6,4,0.120856875245491
"26773",45380,2017,6,6,0.156254069116383
"26774",45380,2018,5,1,0.0229058341159493
"26775",45380,2018,6,5,0.114526547253653
"26776",45380,2019,5,1,0.0205313513735474
"26777",45380,2019,6,1,0.0205309298458127
"26778",45380,2020,1,1,0.0185766565733499
"26779",45380,2020,6,6,0.111457868925546
"26780",45380,2021,5,1,0.0169431219396486
"26781",45380,2021,6,12,0.203314018501576
"26782",45380,2022,4,2,0.0310892104894996
"26783",45380,2022,6,4,0.0621774544550146
"26784",45460,2010,6,27,4.60829493087558
"26785",45460,2011,6,16,0.574423781144539
"26786",45460,2012,4,3,0.0812831906361764
"26787",45460,2012,6,24,0.487161270678981
"26788",45460,2013,1,2,0.113500936382725
"26789",45460,2013,5,3,0.084774499830451
"26790",45460,2013,6,24,0.338457199266676
"26791",45460,2014,6,16,0.175177367084173
"26792",45460,2015,3,2,0.0357525920629246
"26793",45460,2015,4,3,0.0536269707911766
"26794",45460,2015,6,23,0.205329643351337
"26795",45460,2016,6,24,0.179877683175441
"26796",45460,2017,1,1,0.0259154637572239
"26797",45460,2017,2,1,0.0259147921633669
"26798",45460,2017,4,1,0.0259141206043173
"26799",45460,2017,6,27,0.174473832156173
"26800",45460,2018,5,1,0.022832614105989
"26801",45460,2018,6,17,0.0968236158494564
"26802",45460,2019,4,4,0.027244244653317
"26803",45460,2019,6,16,0.081718123547588
"26804",45460,2020,6,21,0.129424308350333
"26805",45460,2021,6,25,0.105387404097462
"26806",45460,2022,6,31,0.119982505776577
"26807",45460,2010,5,4,1.33645172068159
"26808",45460,2012,5,3,0.12151652624757
"26809",45460,2013,4,1,0.0563253351357441
"26810",45460,2018,4,3,0.0683075662014162
"26811",45460,2020,4,1,0.0184784818079347
"26812",45460,2021,3,1,0.0168551635793625
"26813",45460,2021,4,4,0.0337054982093954
"26814",45460,2021,5,2,0.0168528911134705
"26815",45460,2015,5,3,0.0534911917837529
"26816",45460,2020,2,2,0.036950135791749
"26817",45460,2022,4,1,0.0154734089467251
"26818",45460,2022,5,4,0.0309458602175494
"26819",45460,2011,3,2,0.285795941697628
"26820",45460,2011,4,2,0.285755107872553
"26821",45460,2016,4,2,0.0599035552760056
"26822",45460,2016,5,1,0.0299508805558883
"26823",45460,2019,5,1,0.0204152461057918
"26824",45460,2020,5,1,0.0184743852648303
"26825",45500,2010,6,20,3.92772977219167
"26826",45500,2011,6,33,1.53196230444269
"26827",45500,2012,6,24,0.636621661052017
"26828",45500,2013,6,38,0.708228496878203
"26829",45500,2014,5,2,0.0460013340386871
"26830",45500,2014,6,24,0.347398132735037
"26831",45500,2015,6,28,0.331192410962469
"26832",45500,2016,3,1,0.0310974282426843
"26833",45500,2016,5,3,0.0298261137567979
"26834",45500,2016,6,32,0.31813572465353
"26835",45500,2017,6,32,0.274515522994964
"26836",45500,2018,1,2,0.0223761202045177
"26837",45500,2018,2,2,0.0223756195249656
"26838",45500,2018,5,2,0.0223748685476473
"26839",45500,2018,6,23,0.174018309752591
"26840",45500,2019,5,2,0.0209041024301019
"26841",45500,2019,6,19,0.128944689514761
"26842",45500,2020,6,27,0.165994491442062
"26843",45500,2021,6,36,0.201837845717393
"26844",45500,2011,3,1,0.172532781228433
"26845",45500,2011,5,2,0.126984126984127
"26846",45500,2013,2,1,0.0603573153066152
"26847",45500,2017,1,1,0.0266595574513463
"26848",45500,2017,2,2,0.0533176934765802
"26849",45500,2019,1,1,0.0209025731067494
"26850",45500,2021,1,2,0.0166296656605719
"26851",45500,2021,2,1,0.0172131852999398
"26852",45500,2021,3,1,0.0172128890112917
"26853",45500,2022,4,2,0.0315298272165469
"26854",45500,2022,5,1,0.0157646650796904
"26855",45500,2022,6,24,0.18342874175526
"26856",45500,2010,5,1,0.220799293442261
"26857",45500,2011,4,1,0.10048231511254
"26858",45500,2012,1,1,0.0654835963591121
"26859",45500,2012,4,1,0.0654793085385018
"26860",45500,2012,5,1,0.0654750212793819
"26861",45500,2013,3,1,0.048721071863581
"26862",45500,2013,4,1,0.0487186982363831
"26863",45500,2013,5,2,0.0974326496809081
"26864",45500,2015,4,1,0.0323960088117144
"26865",45500,2016,1,1,0.0275801202493243
"26866",45500,2017,4,1,0.0240662302656912
"26867",45500,2018,4,1,0.0214546234713581
"26868",45500,2020,4,3,0.0527574563871694
"26869",45500,2020,5,2,0.0351710190802779
"26870",45500,2021,4,1,0.01608389358896
"26871",45500,2021,5,1,0.0160836349014877
"26872",45520,2010,6,6,1.51515151515152
"26873",45520,2011,1,1,0.106258633513973
"26874",45520,2011,6,3,0.318742031449214
"26875",45520,2012,2,1,0.0680225834977213
"26876",45520,2012,6,1,0.0680179567405795
"26877",45520,2013,6,3,0.149715540473101
"26878",45520,2014,6,5,0.199266698549338
"26879",45520,2015,6,3,0.0988695910094585
"26880",45520,2016,6,10,0.279775060851076
"26881",45520,2017,1,1,0.0243605359317905
"26882",45520,2017,2,1,0.0243599425105357
"26883",45520,2017,3,1,0.0243593491181916
"26884",45520,2017,5,1,0.024358755754756
"26885",45520,2017,6,6,0.146148974521362
"26886",45520,2018,6,7,0.151843817787419
"26887",45520,2019,6,4,0.0781585837664621
"26888",45520,2020,2,1,0.0177437098548565
"26889",45520,2020,5,1,0.0177433950212034
"26890",45520,2020,6,7,0.124201561391057
"26891",45520,2021,6,13,0.210888326520018
"26892",45520,2022,6,13,0.194316975829958
"26893",45580,2010,6,4,3.69685767097967
"26894",45580,2010,7,1,0.923361034164358
"26895",45580,2011,6,7,1.06318347509113
"26896",45580,2012,6,2,0.16718214494692
"26897",45580,2013,6,2,0.115313653136531
"26898",45580,2014,6,3,0.133368898372899
"26899",45580,2015,6,5,0.180988923477883
"26900",45580,2016,6,4,0.121274596004002
"26901",45580,2018,6,3,0.0688705234159779
"26902",45580,2019,6,7,0.144009216589862
"26903",45580,2020,6,4,0.0744560058075684
"26904",45580,2021,6,4,0.0679059502588914
"26905",45580,2022,6,7,0.10897316146709
"26906",45620,2010,2,1,1.05820105820106
"26907",45620,2010,6,8,3.96825396825397
"26908",45620,2011,3,1,0.155038759689922
"26909",45620,2011,4,1,0.155014726399008
"26910",45620,2011,6,4,0.307054578951409
"26911",45620,2012,6,12,0.504307627652868
"26912",45620,2013,5,2,0.0578954986249819
"26913",45620,2013,6,6,0.173676440790807
"26914",45620,2014,3,1,0.0446767636152437
"26915",45620,2014,6,9,0.200610748278091
"26916",45620,2015,4,1,0.0363662811840861
"26917",45620,2015,6,12,0.217746325530757
"26918",45620,2016,4,1,0.0304460344040189
"26919",45620,2016,6,12,0.182332026620476
"26920",45620,2017,6,14,0.183123830950543
"26921",45620,2018,4,1,0.0230223777511741
"26922",45620,2018,6,10,0.114961028211436
"26923",45620,2019,5,1,0.0206253609438165
"26924",45620,2019,6,14,0.144206503713317
"26925",45620,2020,1,1,0.0186615907139925
"26926",45620,2020,2,1,0.0186612424655234
"26927",45620,2020,6,17,0.158438726152642
"26928",45620,2021,5,1,0.0170122998928225
"26929",45620,2021,6,14,0.11897275523905
"26930",45620,2022,5,2,0.0155844560635222
"26931",45620,2022,6,8,0.0623368527681459
"26932",45620,2010,1,1,0.935453695042095
"26933",45620,2016,2,1,0.0303342838075593
"26934",45620,2016,5,1,0.030333363666697
"26935",45620,2017,2,1,0.0261246669104969
"26936",45620,2017,5,2,0.0522479688602106
"26937",45660,2010,4,2,0.535905680600214
"26938",45660,2010,6,8,2.14304848647201
"26939",45660,2011,4,2,0.217888658895305
"26940",45660,2011,5,1,0.108932461873638
"26941",45660,2011,6,2,0.217841193769742
"26942",45660,2012,1,1,0.0689655172413793
"26943",45660,2012,2,2,0.13792152265361
"26944",45660,2012,4,1,0.0689560060681285
"26945",45660,2012,5,1,0.0689512514652141
"26946",45660,2012,6,5,0.34473248758963
"26947",45660,2013,4,3,0.151331719128329
"26948",45660,2013,6,11,0.554854981084489
"26949",45660,2014,6,3,0.120627261761158
"26950",45660,2015,6,4,0.132784490771478
"26951",45660,2016,4,1,0.0281563239103503
"26952",45660,2016,6,2,0.0563110623081904
"26953",45660,2017,1,1,0.0244947948560931
"26954",45660,2017,4,1,0.0244941948758144
"26955",45660,2017,5,1,0.0244935949249271
"26956",45660,2017,6,8,0.195943960027432
"26957",45660,2018,5,1,0.0217902902466661
"26958",45660,2018,6,3,0.0653694463207897
"26959",45660,2019,6,7,0.137332993270683
"26960",45660,2020,3,1,0.0178119767731823
"26961",45660,2020,6,10,0.178116595123168
"26962",45660,2021,6,4,0.0651168848082308
"26963",45660,2022,6,4,0.0599790073474284
"26964",45700,2010,2,1,0.933706816059757
"26965",45700,2010,4,5,4.66417910447761
"26966",45700,2010,5,1,0.931966449207828
"26967",45700,2010,6,7,3.25127728750581
"26968",45700,2011,6,9,0.683994528043776
"26969",45700,2012,6,4,0.167273031405512
"26970",45700,2013,6,7,0.201909486861461
"26971",45700,2014,1,1,0.0444839857651246
"26972",45700,2014,6,10,0.222360579916392
"26973",45700,2015,4,1,0.0362161379110532
"26974",45700,2015,6,6,0.108626776500407
"26975",45700,2016,2,1,0.030331523552428
"26976",45700,2016,3,3,0.0454903863650149
"26977",45700,2016,4,2,0.0303260045489007
"26978",45700,2016,5,1,0.0303287637995875
"26979",45700,2016,6,9,0.136460813003199
"26980",45700,2017,4,1,0.0261226195762911
"26981",45700,2017,6,11,0.143657520471197
"26982",45700,2018,5,1,0.0229621125143513
"26983",45700,2018,6,9,0.103320016531203
"26984",45700,2019,6,7,0.0720134973869388
"26985",45700,2020,6,8,0.0744684812153256
"26986",45700,2021,5,2,0.0339598933659348
"26987",45700,2021,6,6,0.050935948045333
"26988",45700,2022,5,2,0.0311424611887077
"26989",45700,2022,6,11,0.0856344343845609
"26990",45740,2010,6,2,1.89035916824197
"26991",45740,2011,6,5,0.761846716440652
"26992",45740,2012,6,5,0.418725399882757
"26993",45740,2013,6,5,0.288750288750289
"26994",45740,2014,6,4,0.178007209291976
"26995",45740,2015,3,1,0.0362331968549585
"26996",45740,2015,4,1,0.036231884057971
"26997",45740,2015,6,3,0.108691714068331
"26998",45740,2016,6,3,0.0910304648622406
"26999",45740,2017,4,3,0.0783985783724455
"27000",45740,2017,5,3,0.0783965296469543
"27001",45740,2017,6,6,0.156788962057071
"27002",45740,2018,6,9,0.206725468577729
"27003",45740,2019,5,2,0.0411632741268241
"27004",45740,2019,6,3,0.0617436404050383
"27005",45740,2020,6,5,0.0931133375544713
"27006",45740,2021,5,1,0.0169831187799327
"27007",45740,2021,6,5,0.0849141517925378
"27008",45740,2022,5,1,0.0155748683923621
"27009",45740,2022,6,4,0.0622985032784587
"27010",45780,2010,1,2,0.273747604708459
"27011",45780,2010,6,55,4.97017892644135
"27012",45780,2011,5,6,0.218786464410735
"27013",45780,2011,6,42,1.53133773289095
"27014",45780,2012,4,4,0.138595336266935
"27015",45780,2012,6,62,1.42890066835676
"27016",45780,2013,3,1,0.0506790999391851
"27017",45780,2013,5,5,0.126547037533851
"27018",45780,2013,6,55,0.926425010106455
"27019",45780,2014,4,3,0.0604668037247551
"27020",45780,2014,5,3,0.0604643663334408
"27021",45780,2014,6,60,0.805207005300946
"27022",45780,2015,6,69,0.764365078485893
"27023",45780,2016,6,54,0.507289944385991
"27024",45780,2017,5,3,0.0368048484253659
"27025",45780,2017,6,69,0.563849868843617
"27026",45780,2018,5,1,0.0218321543969959
"27027",45780,2018,6,53,0.385247212409322
