"","year","AGE_CATEGORY","CBSA.Code","CBSA.Title","Metropolitan.Micropolitan.Statistical.Area","rate_cbsa_age","rate_cbsa"
"2100",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2101",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2102",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2103",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2104",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2105",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2106",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2107",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2108",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2109",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2110",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2111",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2112",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2113",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2114",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2115",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2116",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2117",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2118",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2119",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2120",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2121",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2122",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2123",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2124",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2125",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2126",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2127",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2128",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2129",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2130",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2131",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2132",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2133",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2134",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2135",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2136",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2137",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2138",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2139",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2140",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2141",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2142",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2143",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2144",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2145",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2146",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2147",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2148",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2149",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2150",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2151",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2152",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2153",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2154",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2155",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2156",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2157",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2158",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2159",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2160",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2161",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2162",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2163",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2164",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2165",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2166",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2167",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2168",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2169",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2170",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2171",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2172",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2173",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2174",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2175",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2176",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2177",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2178",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2179",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2180",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2181",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2182",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2183",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2184",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2185",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2186",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2187",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2188",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2189",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2190",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2191",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2192",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2193",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2194",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2195",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2196",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2197",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2198",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2199",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2200",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2201",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2202",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2203",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2204",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2205",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2206",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2207",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2208",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2209",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2210",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2211",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2212",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2213",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2214",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2215",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2216",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2217",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2218",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2219",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2220",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2221",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2222",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2223",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2224",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2225",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2226",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2227",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2228",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2229",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2230",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2231",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2232",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2233",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2234",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2235",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2236",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2237",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2238",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2239",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2240",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2241",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2242",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2243",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2244",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2245",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2246",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2247",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2248",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2249",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2250",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2251",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2252",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2253",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2254",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2255",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2256",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2257",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2258",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2259",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2260",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2261",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2262",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2263",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2264",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2265",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2266",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2267",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2268",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2269",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2270",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2271",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2272",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2273",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2274",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2275",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2276",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2277",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2278",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2279",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2280",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2281",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2282",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2283",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2284",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2285",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2286",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2287",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2288",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2289",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2290",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2291",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2292",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2293",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2294",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2295",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2296",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2297",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2298",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2299",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2300",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2301",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2302",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2303",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2304",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2305",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2306",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2307",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2308",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2309",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2310",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2311",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2312",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2313",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2314",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2315",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2316",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2317",2018,5,36420,"Oklahoma City, OK","Metropolitan Statistical Area",0.00759062254490802,0.0246996166413667
"2318",2018,4,30020,"Lawton, OK","Metropolitan Statistical Area",0.0310616885133876,0.0310616885133876
"2319",2018,5,46140,"Tulsa, OK","Metropolitan Statistical Area",0.0272098971465888,0.0553436610754196
"2320",2018,5,34780,"Muskogee, OK","Micropolitan Statistical Area",0.0547975231519535,0.0547975231519535
"2321",2018,1,36420,"Oklahoma City, OK","Metropolitan Statistical Area",0.0134920599227355,0.0246996166413667
"2322",2018,4,36420,"Oklahoma City, OK","Metropolitan Statistical Area",0.00449729262983684,0.0246996166413667
"2323",2018,5,36420,"Oklahoma City, OK","Metropolitan Statistical Area",0.00759062254490802,0.0246996166413667
"2324",2018,3,44660,"Stillwater, OK","Micropolitan Statistical Area",0.0452018261537766,0.0452018261537766
"2325",2018,4,46140,"Tulsa, OK","Metropolitan Statistical Area",0.0177491424945532,0.0553436610754196
"2326",2018,1,46140,"Tulsa, OK","Metropolitan Statistical Area",0.0111002575259746,0.0553436610754196
"2327",2018,4,46140,"Tulsa, OK","Metropolitan Statistical Area",0.0177491424945532,0.0553436610754196
"2328",2018,5,46140,"Tulsa, OK","Metropolitan Statistical Area",0.0272098971465888,0.0553436610754196
"2329",2018,4,46140,"Tulsa, OK","Metropolitan Statistical Area",0.0177491424945532,0.0553436610754196
"2330",2018,5,46140,"Tulsa, OK","Metropolitan Statistical Area",0.0272098971465888,0.0553436610754196
"2331",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2332",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2333",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2334",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2335",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2336",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2337",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2338",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2339",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2340",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2341",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2342",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2343",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2344",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2345",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2346",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2347",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2348",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2349",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2350",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2351",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2352",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2353",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2354",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2355",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2356",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2357",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2358",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2359",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2360",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2361",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2362",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2363",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2364",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2365",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2366",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2367",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2368",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2369",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2370",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2371",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2372",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2373",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2374",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2375",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2376",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2377",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2378",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2379",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2380",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2381",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2382",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2383",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2384",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2385",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2386",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2387",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2388",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2389",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2390",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2391",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2392",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2393",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2394",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2395",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2396",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2397",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2398",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2399",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2400",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2401",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2402",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2403",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2404",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2405",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2406",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2407",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2408",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2409",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2410",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2411",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2412",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2413",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2414",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2415",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2416",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2417",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2418",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2419",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2420",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2421",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2422",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2423",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2424",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2425",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
"2426",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2427",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2428",2018,3,NA,NA,NA,0.00901391055561297,0.0589428225131882
"2429",2018,4,NA,NA,NA,0.0147709836487339,0.0589428225131882
"2430",2018,5,NA,NA,NA,0.0187174291221714,0.0589428225131882
"2431",2018,1,NA,NA,NA,0.00902882874584294,0.0589428225131882
"2432",2018,2,NA,NA,NA,0.00939591647135829,0.0589428225131882
